gp_nr,mp_id,zpb,anlage,pv_label,label_source,pv_commissioning_date,has_meter,has_blank_pv_row,n_gigi_rows,pv_kwp,plz,ort,kanton
240499,159071,,,1.0,silver_feedin,,True,,,,4332,,
240525,165325,,,1.0,silver_feedin,,True,,,,4317,,
240548,162641,,,1.0,silver_feedin,,True,,,,5707,,
240625,163523,,,1.0,silver_feedin,,True,,,,4322,,
240709,152703,,,1.0,silver_feedin,,True,,,,5443,,
240721,71375,,,1.0,silver_feedin,,True,,,,4805,,
240722,95135,,,1.0,silver_feedin,,True,,,,5313,,
240783,105956,,,1.0,silver_feedin,,True,,,,5313,,
240938,160726,,,1.0,silver_feedin,,True,,,,5072,,
241024,138727,,,1.0,silver_feedin,,True,,,,5620,,
241097,40659,,,1.0,silver_feedin,,True,,,,5330,,
241132,157877,,,1.0,silver_feedin,,True,,,,5244,,
241153,164196,,,1.0,silver_feedin,,True,,,,5615,,
241164,157643,,,1.0,silver_feedin,,True,,,,5504,,
241209,135696,,,1.0,silver_feedin,,True,,,,5607,,
241324,76740,,,1.0,silver_feedin,,True,,,,5313,,
241343,39953,,,1.0,silver_feedin,,True,,,,5619,,
241354,161366,,,1.0,silver_feedin,,True,,,,5237,,
241379,167010,,,1.0,silver_feedin,,True,,,,5615,,
241479,153249,,,1.0,silver_feedin,,True,,,,4310,,
241607,136586,,,1.0,silver_feedin,,True,,,,5452,,
241751,158916,,,1.0,silver_feedin,,True,,,,5312,,
241850,152044,,,1.0,silver_feedin,,True,,,,4313,,
241858,92994,,,1.0,silver_feedin,,True,,,,5426,,
241933,134855,,,1.0,silver_feedin,,True,,,,4317,,
242017,172179,,,1.0,silver_feedin,,True,,,,5724,,
242032,150046,,,1.0,silver_feedin,,True,,,,5106,,
242055,159337,,,1.0,silver_feedin,,True,,,,4310,,
242064,149112,,,1.0,silver_feedin,,True,,,,5443,,
242089,161219,,,1.0,silver_feedin,,True,,,,4303,,
242203,157907,,,1.0,silver_feedin,,True,,,,5312,,
242266,142283,,,1.0,silver_feedin,,True,,,,5725,,
242279,95564,,,1.0,silver_feedin,,True,,,,4310,,
242326,150242,,,1.0,silver_feedin,,True,,,,4813,,
242354,120771,,,1.0,silver_feedin,,True,,,,5074,,
242384,67355,,,1.0,silver_feedin,,True,,,,5467,,
242463,150878,,,1.0,silver_feedin,,True,,,,5312,,
242465,153305,,,1.0,silver_feedin,,True,,,,5330,,
242466,164085,,,1.0,silver_feedin,,True,,,,5107,,
242508,54268,,,1.0,silver_feedin,,True,,,,5452,,
242534,131216,,,1.0,silver_feedin,,True,,,,5225,,
242547,124550,,,1.0,silver_feedin,,True,,,,5076,,
242548,60223,,,1.0,silver_feedin,,True,,,,5330,,
242550,158202,,,1.0,silver_feedin,,True,,,,5070,,
242597,50989,,,1.0,silver_feedin,,True,,,,5452,,
242647,90919,,,1.0,silver_feedin,,True,,,,8962,,
242649,121340,,,1.0,silver_feedin,,True,,,,5324,,
242787,93608,,,1.0,silver_feedin,,True,,,,5706,,
242815,65063,,,1.0,silver_feedin,,True,,,,8962,,
242828,150132,,,1.0,silver_feedin,,True,,,,4332,,
242917,158102,,,1.0,silver_feedin,,True,,,,4325,,
243016,76734,,,1.0,silver_feedin,,True,,,,5105,,
243055,152089,,,1.0,silver_feedin,,True,,,,5074,,
243097,161407,,,1.0,silver_feedin,,True,,,,5443,,
243185,88213,,,1.0,silver_feedin,,True,,,,5426,,
243291,90820,,,1.0,silver_feedin,,True,,,,5074,,
243356,66262,,,1.0,silver_feedin,,True,,,,5726,,
243563,169279,,,1.0,silver_feedin,,True,,,,5315,,
243681,168998,,,1.0,silver_feedin,,True,,,,5315,,
243689,166692,,,1.0,silver_feedin,,True,,,,5315,,
243720,168549,,,1.0,silver_feedin,,True,,,,5315,,
243734,167240,,,1.0,silver_feedin,,True,,,,5315,,
243753,168999,,,1.0,silver_feedin,,True,,,,5315,,
243755,168837,,,1.0,silver_feedin,,True,,,,5315,,
243757,169313,,,1.0,silver_feedin,,True,,,,5315,,
243797,168668,,,1.0,silver_feedin,,True,,,,5315,,
243800,169003,,,1.0,silver_feedin,,True,,,,5315,,
243920,95404,,,1.0,silver_feedin,,True,,,,5304,,
243929,63390,,,1.0,silver_feedin,,True,,,,8953,,
244005,84236,,,1.0,silver_feedin,,True,,,,4310,,
244225,131283,,,1.0,silver_feedin,,True,,,,5725,,
244400,125465,,,1.0,silver_feedin,,True,,,,5235,,
244403,123425,,,1.0,silver_feedin,,True,,,,5426,,
244419,160497,,,1.0,silver_feedin,,True,,,,5313,,
244424,130112,,,1.0,silver_feedin,,True,,,,8962,,
244535,153453,,,1.0,silver_feedin,,True,,,,4310,,
244562,32350,,,1.0,silver_feedin,,True,,,,5113,,
244573,168331,,,1.0,silver_feedin,,True,,,,5070,,
244582,148469,,,1.0,silver_feedin,,True,,,,8962,,
244679,131636,,,1.0,silver_feedin,,True,,,,5707,,
244927,133535,,,1.0,silver_feedin,,True,,,,4813,,
244979,70031,,,1.0,silver_feedin,,True,,,,5745,,
245106,124455,,,1.0,silver_feedin,,True,,,,5707,,
245145,8115,,,1.0,silver_feedin,,True,,,,4805,,
245148,56944,,,1.0,silver_feedin,,True,,,,5105,,
245151,109811,,,1.0,silver_feedin,,True,,,,5622,,
245160,9236,,,1.0,silver_feedin,,True,,,,5046,,
245414,106908,,,1.0,silver_feedin,,True,,,,5745,,
245552,157646,,,1.0,silver_feedin,,True,,,,4310,,
245554,157645,,,1.0,silver_feedin,,True,,,,4310,,
245555,134998,,,1.0,silver_feedin,,True,,,,5464,,
245556,157644,,,1.0,silver_feedin,,True,,,,4310,,
245583,159100,,,1.0,silver_feedin,,True,,,,5504,,
245698,148471,,,1.0,silver_feedin,,True,,,,8962,,
245781,169468,,,1.0,silver_feedin,,True,,,,4310,,
245829,114980,,,1.0,silver_feedin,,True,,,,5506,,
245842,162619,,,1.0,silver_feedin,,True,,,,5605,,
246747,159985,,,1.0,silver_feedin,,True,,,,4312,,
246759,164207,,,1.0,silver_feedin,,True,,,,5313,,
246810,158579,,,1.0,silver_feedin,,True,,,,5426,,
246873,159183,,,1.0,silver_feedin,,True,,,,5330,,
246931,161425,,,1.0,silver_feedin,,True,,,,4310,,
246947,160701,,,1.0,silver_feedin,,True,,,,5107,,
247059,40379,,,1.0,silver_feedin,,True,,,,4310,,
247166,170540,,,1.0,silver_feedin,,True,,,,5616,,
247303,163670,,,1.0,silver_feedin,,True,,,,5605,,
247312,115791,,,1.0,silver_feedin,,True,,,,5504,,
247313,90848,,,1.0,silver_feedin,,True,,,,5608,,
247314,107576,,,1.0,silver_feedin,,True,,,,5622,,
247321,161364,,,1.0,silver_feedin,,True,,,,4313,,
247322,90920,,,1.0,silver_feedin,,True,,,,8962,,
247403,104340,,,1.0,silver_feedin,,True,,,,8962,,
247540,164914,,,1.0,silver_feedin,,True,,,,5745,,
247586,163885,,,1.0,silver_feedin,,True,,,,5614,,
247697,95383,,,1.0,silver_feedin,,True,,,,5304,,
247756,89974,,,1.0,silver_feedin,,True,,,,5074,,
247775,153433,,,1.0,silver_feedin,,True,,,,5443,,
247956,94859,,,1.0,silver_feedin,,True,,,,5304,,
248010,64484,,,1.0,silver_feedin,,True,,,,8962,,
248055,146493,,,1.0,silver_feedin,,True,,,,5076,,
248108,84235,,,1.0,silver_feedin,,True,,,,4310,,
248235,144648,,,1.0,silver_feedin,,True,,,,5316,,
248357,66499,,,1.0,silver_feedin,,True,,,,8962,,
248527,155804,,,1.0,silver_feedin,,True,,,,4313,,
248546,28575,,,1.0,silver_feedin,,True,,,,5726,,
248720,120029,,,1.0,silver_feedin,,True,,,,5076,,
551025,117524,,,1.0,silver_feedin,,True,,,,5306,,
551140,147111,,,1.0,silver_feedin,,True,,,,4313,,
551187,48941,,,1.0,silver_feedin,,True,,,,5105,,
551248,159991,,,1.0,silver_feedin,,True,,,,4322,,
551375,153112,,,1.0,silver_feedin,,True,,,,4316,,
551379,144066,,,1.0,silver_feedin,,True,,,,5312,,
551491,37298,,,1.0,silver_feedin,,True,,,,5745,,
551665,159097,,,1.0,silver_feedin,,True,,,,4333,,
551685,104720,,,1.0,silver_feedin,,True,,,,5237,,
551727,96078,,,1.0,silver_feedin,,True,,,,4805,,
551832,115930,,,1.0,silver_feedin,,True,,,,5504,,
551842,159979,,,1.0,silver_feedin,,True,,,,5075,,
551881,136019,,,1.0,silver_feedin,,True,,,,5745,,
551892,131930,,,1.0,silver_feedin,,True,,,,5105,,
552016,128188,,,1.0,silver_feedin,,True,,,,5504,,
552049,131768,,,1.0,silver_feedin,,True,,,,5443,,
552092,166582,,,1.0,silver_feedin,,True,,,,4312,,
552095,168093,,,1.0,silver_feedin,,True,,,,5322,,
552126,170553,,,1.0,silver_feedin,,True,,,,4313,,
552253,60404,,,1.0,silver_feedin,,True,,,,5443,,
552264,93822,,,1.0,silver_feedin,,True,,,,5706,,
552281,110141,,,1.0,silver_feedin,,True,,,,8962,,
552387,118833,,,1.0,silver_feedin,,True,,,,5600,,
552432,136594,,,1.0,silver_feedin,,True,,,,5608,,
552487,153158,,,1.0,silver_feedin,,True,,,,4325,,
552525,96692,,,1.0,silver_feedin,,True,,,,5706,,
552595,162466,,,1.0,silver_feedin,,True,,,,4312,,
552691,73026,,,1.0,silver_feedin,,True,,,,5443,,
552707,60807,,,1.0,silver_feedin,,True,,,,8962,,
552770,156882,,,1.0,silver_feedin,,True,,,,4313,,
552771,84589,,,1.0,silver_feedin,,True,,,,5505,,
552782,152177,,,1.0,silver_feedin,,True,,,,5106,,
552835,99550,,,1.0,silver_feedin,,True,,,,5078,,
552866,101861,,,1.0,silver_feedin,,True,,,,5304,,
552904,55598,,,1.0,silver_feedin,,True,,,,5726,,
552948,107567,,,1.0,silver_feedin,,True,,,,5504,,
552978,153097,,,1.0,silver_feedin,,True,,,,5076,,
553021,98582,,,1.0,silver_feedin,,True,,,,5078,,
553022,135920,,,1.0,silver_feedin,,True,,,,5707,,
553043,56417,,,1.0,silver_feedin,,True,,,,5330,,
553075,107575,,,1.0,silver_feedin,,True,,,,5622,,
553124,128068,,,1.0,silver_feedin,,True,,,,4310,,
553131,134219,,,1.0,silver_feedin,,True,,,,4313,,
553157,47200,,,1.0,silver_feedin,,True,,,,5443,,
553180,121291,,,1.0,silver_feedin,,True,,,,5617,,
553184,156795,,,1.0,silver_feedin,,True,,,,5312,,
553218,127627,,,1.0,silver_feedin,,True,,,,4317,,
553283,30564,,,1.0,silver_feedin,,True,,,,5072,,
553376,130892,,,1.0,silver_feedin,,True,,,,8962,,
553391,115935,,,1.0,silver_feedin,,True,,,,5504,,
553411,142544,,,1.0,silver_feedin,,True,,,,5445,,
553423,107552,,,1.0,silver_feedin,,True,,,,5078,,
553450,170826,,,1.0,silver_feedin,,True,,,,5614,,
553467,147145,,,1.0,silver_feedin,,True,,,,5707,,
553553,149916,,,1.0,silver_feedin,,True,,,,5707,,
553605,57344,,,1.0,silver_feedin,,True,,,,5727,,
553620,75130,,,1.0,silver_feedin,,True,,,,5074,,
553627,157530,,,1.0,silver_feedin,,True,,,,5522,,
553709,92158,,,1.0,silver_feedin,,True,,,,5304,,
553856,151618,,,1.0,silver_feedin,,True,,,,5600,,
553895,163903,,,1.0,silver_feedin,,True,,,,4312,,
553920,144187,,,1.0,silver_feedin,,True,,,,5107,,
554015,157875,,,1.0,silver_feedin,,True,,,,5105,,
554055,115367,,,1.0,silver_feedin,,True,,,,5733,,
554056,108957,,,1.0,silver_feedin,,True,,,,5075,,
554153,127685,,,1.0,silver_feedin,,True,,,,5607,,
554157,156870,,,1.0,silver_feedin,,True,,,,5113,,
554159,153279,,,1.0,silver_feedin,,True,,,,4303,,
554205,160033,,,1.0,silver_feedin,,True,,,,5622,,
554227,159372,,,1.0,silver_feedin,,True,,,,5614,,
554365,114734,,,1.0,silver_feedin,,True,,,,4322,,
554393,160829,,,1.0,silver_feedin,,True,,,,4312,,
554454,164104,,,1.0,silver_feedin,,True,,,,5605,,
554560,155253,,,1.0,silver_feedin,,True,,,,5607,,
554660,153454,,,1.0,silver_feedin,,True,,,,4325,,
554673,165131,,,1.0,silver_feedin,,True,,,,5312,,
554688,125652,,,1.0,silver_feedin,,True,,,,4303,,
554715,141986,,,1.0,silver_feedin,,True,,,,4317,,
554725,169687,,,1.0,silver_feedin,,True,,,,4313,,
554774,156877,,,1.0,silver_feedin,,True,,,,4313,,
554855,130662,,,1.0,silver_feedin,,True,,,,5505,,
554860,29121,,,1.0,silver_feedin,,True,,,,5113,,
554950,163713,,,1.0,silver_feedin,,True,,,,5070,,
555013,150188,,,1.0,silver_feedin,,True,,,,4313,,
555093,83489,,,1.0,silver_feedin,,True,,,,5467,,
555115,150190,,,1.0,silver_feedin,,True,,,,4313,,
555155,131258,,,1.0,silver_feedin,,True,,,,5607,,
555165,150192,,,1.0,silver_feedin,,True,,,,4313,,
555166,108840,,,1.0,silver_feedin,,True,,,,8962,,
555275,125717,,,1.0,silver_feedin,,True,,,,5607,,
555389,153456,,,1.0,silver_feedin,,True,,,,5522,,
555501,96076,,,1.0,silver_feedin,,True,,,,5105,,
555532,65523,,,1.0,silver_feedin,,True,,,,8962,,
555536,161171,,,1.0,silver_feedin,,True,,,,4315,,
555562,94768,,,1.0,silver_feedin,,True,,,,5426,,
555569,65141,,,1.0,silver_feedin,,True,,,,5464,,
555659,51003,,,1.0,silver_feedin,,True,,,,5443,,
555732,83894,,,1.0,silver_feedin,,True,,,,5452,,
555778,103497,,,1.0,silver_feedin,,True,,,,5225,,
555797,119233,,,1.0,silver_feedin,,True,,,,5306,,
555822,156849,,,1.0,silver_feedin,,True,,,,4324,,
555837,130230,,,1.0,silver_feedin,,True,,,,5620,,
555868,117619,,,1.0,silver_feedin,,True,,,,5075,,
555910,122251,,,1.0,silver_feedin,,True,,,,4322,,
555958,153144,,,1.0,silver_feedin,,True,,,,5107,,
555991,161145,,,1.0,silver_feedin,,True,,,,4323,,
556006,61203,,,1.0,silver_feedin,,True,,,,5106,,
556097,60684,,,1.0,silver_feedin,,True,,,,4310,,
556157,144615,,,1.0,silver_feedin,,True,,,,5107,,
556186,84935,,,1.0,silver_feedin,,True,,,,5505,,
556193,142471,,,1.0,silver_feedin,,True,,,,5620,,
556194,59111,,,1.0,silver_feedin,,True,,,,5745,,
556271,79790,,,1.0,silver_feedin,,True,,,,5244,,
556285,99440,,,1.0,silver_feedin,,True,,,,5745,,
556348,156869,,,1.0,silver_feedin,,True,,,,5027,,
556371,131933,,,1.0,silver_feedin,,True,,,,5074,,
556390,150690,,,1.0,silver_feedin,,True,,,,5707,,
556668,112705,,,1.0,silver_feedin,,True,,,,5301,,
556724,166626,,,1.0,silver_feedin,,True,,,,5312,,
556759,143464,,,1.0,silver_feedin,,True,,,,5607,,
556790,96647,,,1.0,silver_feedin,,True,,,,4468,,
566865,37323,,,1.0,silver_feedin,,True,,,,5745,,
566945,98601,,,1.0,silver_feedin,,True,,,,5625,,
566996,49722,,,1.0,silver_feedin,,True,,,,5745,,
567031,153012,,,1.0,silver_feedin,,True,,,,4325,,
567069,28665,,,1.0,silver_feedin,,True,,,,5113,,
567073,158582,,,1.0,silver_feedin,,True,,,,4325,,
567142,153163,,,1.0,silver_feedin,,True,,,,5707,,
567349,108724,,,1.0,silver_feedin,,True,,,,5072,,
567356,58677,,,1.0,silver_feedin,,True,,,,5600,,
567360,145293,,,1.0,silver_feedin,,True,,,,5620,,
567374,106944,,,1.0,silver_feedin,,True,,,,5745,,
567378,171425,,,1.0,silver_feedin,,True,,,,5605,,
567380,106913,,,1.0,silver_feedin,,True,,,,5745,,
567389,165815,,,1.0,silver_feedin,,True,,,,5070,,
567401,153262,,,1.0,silver_feedin,,True,,,,4325,,
567411,107352,,,1.0,silver_feedin,,True,,,,5617,,
567451,169539,,,1.0,silver_feedin,,True,,,,5604,,
567555,71412,,,1.0,silver_feedin,,True,,,,5726,,
567576,154154,,,1.0,silver_feedin,,True,,,,5312,,
567579,147757,,,1.0,silver_feedin,,True,,,,5607,,
567693,147334,,,1.0,silver_feedin,,True,,,,5620,,
567789,63011,,,1.0,silver_feedin,,True,,,,5745,,
567909,150378,,,1.0,silver_feedin,,True,,,,5314,,
567987,114040,,,1.0,silver_feedin,,True,,,,5324,,
567991,72062,,,1.0,silver_feedin,,True,,,,4805,,
568007,150876,,,1.0,silver_feedin,,True,,,,5312,,
568389,101431,,,1.0,silver_feedin,,True,,,,5600,,
568398,150665,,,1.0,silver_feedin,,True,,,,5620,,
568581,154234,,,1.0,silver_feedin,,True,,,,4313,,
568605,49147,,,1.0,silver_feedin,,True,,,,5105,,
568613,120136,,,1.0,silver_feedin,,True,,,,4322,,
568667,117157,,,1.0,silver_feedin,,True,,,,5505,,
568779,91814,,,1.0,silver_feedin,,True,,,,5072,,
568843,128737,,,1.0,silver_feedin,,True,,,,5108,,
569028,164315,,,1.0,silver_feedin,,True,,,,5605,,
569089,79421,,,1.0,silver_feedin,,True,,,,5106,,
569156,90667,,,1.0,silver_feedin,,True,,,,5426,,
569294,147333,,,1.0,silver_feedin,,True,,,,5620,,
569420,98580,,,1.0,silver_feedin,,True,,,,5330,,
569895,153103,,,1.0,silver_feedin,,True,,,,5620,,
570095,128613,,,1.0,silver_feedin,,True,,,,5620,,
570183,96061,,,1.0,silver_feedin,,True,,,,5304,,
570206,161650,,,1.0,silver_feedin,,True,,,,5074,,
570304,154185,,,1.0,silver_feedin,,True,,,,4325,,
570319,79597,,,1.0,silver_feedin,,True,,,,5072,,
570404,144727,,,1.0,silver_feedin,,True,,,,5607,,
570586,130232,,,1.0,silver_feedin,,True,,,,5620,,
570827,160831,,,1.0,silver_feedin,,True,,,,4315,,
570855,131265,,,1.0,silver_feedin,,True,,,,5607,,
571468,159477,,,1.0,silver_feedin,,True,,,,4333,,
571479,155113,,,1.0,silver_feedin,,True,,,,5620,,
571539,121102,,,1.0,silver_feedin,,True,,,,5745,,
571547,161878,,,1.0,silver_feedin,,True,,,,4333,,
571590,142486,,,1.0,silver_feedin,,True,,,,5316,,
571696,158015,,,1.0,silver_feedin,,True,,,,5072,,
571719,163854,,,1.0,silver_feedin,,True,,,,4333,,
571861,154582,,,1.0,silver_feedin,,True,,,,5070,,
572011,160477,,,1.0,silver_feedin,,True,,,,4315,,
572058,107565,,,1.0,silver_feedin,,True,,,,4322,,
573836,126176,,,1.0,silver_feedin,,True,,,,5312,,
574422,170364,,,1.0,silver_feedin,,True,,,,5605,,
574517,138576,,,1.0,silver_feedin,,True,,,,5707,,
574701,114874,,,1.0,silver_feedin,,True,,,,5522,,
574870,161859,,,1.0,silver_feedin,,True,,,,4312,,
574954,132769,,,1.0,silver_feedin,,True,,,,5504,,
575024,153269,,,1.0,silver_feedin,,True,,,,5622,,
575357,103256,,,1.0,silver_feedin,,True,,,,5622,,
575605,97601,,,1.0,silver_feedin,,True,,,,5745,,
575665,87551,,,1.0,silver_feedin,,True,,,,5706,,
576511,99150,,,1.0,silver_feedin,,True,,,,5622,,
576515,97770,,,1.0,silver_feedin,,True,,,,5225,,
576567,90671,,,1.0,silver_feedin,,True,,,,5452,,
576721,162863,,,1.0,silver_feedin,,True,,,,5070,,
576811,121302,,,1.0,silver_feedin,,True,,,,5504,,
576912,60486,,,1.0,silver_feedin,,True,,,,5745,,
577030,157554,,,1.0,silver_feedin,,True,,,,5706,,
577036,168966,,,1.0,silver_feedin,,True,,,,5322,,
577037,169062,,,1.0,silver_feedin,,True,,,,5322,,
577038,168967,,,1.0,silver_feedin,,True,,,,5322,,
577225,72561,,,1.0,silver_feedin,,True,,,,8962,,
577268,141987,,,1.0,silver_feedin,,True,,,,4317,,
577282,124942,,,1.0,silver_feedin,,True,,,,5027,,
577337,117256,,,1.0,silver_feedin,,True,,,,5426,,
577526,50103,,,1.0,silver_feedin,,True,,,,5443,,
577545,116784,,,1.0,silver_feedin,,True,,,,5106,,
577576,161476,,,1.0,silver_feedin,,True,,,,4323,,
577606,108944,,,1.0,silver_feedin,,True,,,,5312,,
577679,144652,,,1.0,silver_feedin,,True,,,,5608,,
577680,142483,,,1.0,silver_feedin,,True,,,,5314,,
577683,159171,,,1.0,silver_feedin,,True,,,,4322,,
577701,84488,,,1.0,silver_feedin,,True,,,,5244,,
577774,143520,,,1.0,silver_feedin,,True,,,,5726,,
577775,54856,,,1.0,silver_feedin,,True,,,,5313,,
577951,125297,,,1.0,silver_feedin,,True,,,,4310,,
578151,100429,,,1.0,silver_feedin,,True,,,,5706,,
578182,134489,,,1.0,silver_feedin,,True,,,,4303,,
578247,101415,,,1.0,silver_feedin,,True,,,,8962,,
578301,101611,,,1.0,silver_feedin,,True,,,,5225,,
578394,120572,,,1.0,silver_feedin,,True,,,,5506,,
578512,49882,,,1.0,silver_feedin,,True,,,,5105,,
578545,102373,,,1.0,silver_feedin,,True,,,,5078,,
578769,64696,,,1.0,silver_feedin,,True,,,,5105,,
578774,105433,,,1.0,silver_feedin,,True,,,,5113,,
578812,159004,,,1.0,silver_feedin,,True,,,,5504,,
579023,147755,,,1.0,silver_feedin,,True,,,,5620,,
579104,84177,,,1.0,silver_feedin,,True,,,,5313,,
579259,56948,,,1.0,silver_feedin,,True,,,,5113,,
579335,86128,,,1.0,silver_feedin,,True,,,,5505,,
579407,69044,,,1.0,silver_feedin,,True,,,,5467,,
579476,120570,,,1.0,silver_feedin,,True,,,,5506,,
579590,167712,,,1.0,silver_feedin,,True,,,,5236,,
579619,139821,,,1.0,silver_feedin,,True,,,,5607,,
579649,46923,,,1.0,silver_feedin,,True,,,,5105,,
579728,59100,,,1.0,silver_feedin,,True,,,,5313,,
579859,152811,,,1.0,silver_feedin,,True,,,,5107,,
579958,116002,,,1.0,silver_feedin,,True,,,,5622,,
579965,44518,,,1.0,silver_feedin,,True,,,,5619,,
580161,137267,,,1.0,silver_feedin,,True,,,,5306,,
580222,147110,,,1.0,silver_feedin,,True,,,,4313,,
580539,150241,,,1.0,silver_feedin,,True,,,,4813,,
580558,141138,,,1.0,silver_feedin,,True,,,,5707,,
580566,127682,,,1.0,silver_feedin,,True,,,,5620,,
580595,163015,,,1.0,silver_feedin,,True,,,,5605,,
580694,123385,,,1.0,silver_feedin,,True,,,,5072,,
581420,106078,,,1.0,silver_feedin,,True,,,,5305,,
581427,130668,,,1.0,silver_feedin,,True,,,,5108,,
581544,77236,,,1.0,silver_feedin,,True,,,,5452,,
581745,153148,,,1.0,silver_feedin,,True,,,,5107,,
581786,138772,,,1.0,silver_feedin,,True,,,,4303,,
581787,121132,,,1.0,silver_feedin,,True,,,,5506,,
581839,68964,,,1.0,silver_feedin,,True,,,,5452,,
581885,44517,,,1.0,silver_feedin,,True,,,,5619,,
581886,120314,,,1.0,silver_feedin,,True,,,,5608,,
582000,111909,,,1.0,silver_feedin,,True,,,,8962,,
582043,54834,,,1.0,silver_feedin,,True,,,,5726,,
582060,139930,,,1.0,silver_feedin,,True,,,,4313,,
582096,137439,,,1.0,silver_feedin,,True,,,,5622,,
582097,137438,,,1.0,silver_feedin,,True,,,,5622,,
582244,144744,,,1.0,silver_feedin,,True,,,,5027,,
582624,164090,,,1.0,silver_feedin,,True,,,,5306,,
582953,152055,,,1.0,silver_feedin,,True,,,,5706,,
582989,153281,,,1.0,silver_feedin,,True,,,,4313,,
582999,88005,,,1.0,silver_feedin,,True,,,,5304,,
583150,131163,,,1.0,silver_feedin,,True,,,,5107,,
583335,157706,,,1.0,silver_feedin,,True,,,,5312,,
583362,154996,,,1.0,silver_feedin,,True,,,,5225,,
583483,75452,,,1.0,silver_feedin,,True,,,,5443,,
583558,157552,,,1.0,silver_feedin,,True,,,,5330,,
583723,152762,,,1.0,silver_feedin,,True,,,,5426,,
583733,123629,,,1.0,silver_feedin,,True,,,,4310,,
583737,156880,,,1.0,silver_feedin,,True,,,,4313,,
583753,142514,,,1.0,silver_feedin,,True,,,,4324,,
584021,148470,,,1.0,silver_feedin,,True,,,,8962,,
584045,60804,,,1.0,silver_feedin,,True,,,,8962,,
584080,153458,,,1.0,silver_feedin,,True,,,,5622,,
584090,122351,,,1.0,silver_feedin,,True,,,,5622,,
584139,152727,,,1.0,silver_feedin,,True,,,,4468,,
584150,109197,,,1.0,silver_feedin,,True,,,,5522,,
584212,120593,,,1.0,silver_feedin,,True,,,,5235,,
584279,154395,,,1.0,silver_feedin,,True,,,,4313,,
584611,149136,,,1.0,silver_feedin,,True,,,,4325,,
584649,167105,,,1.0,silver_feedin,,True,,,,4313,,
584742,153123,,,1.0,silver_feedin,,True,,,,4313,,
584756,148275,,,1.0,silver_feedin,,True,,,,5304,,
584811,79768,,,1.0,silver_feedin,,True,,,,5726,,
584892,96066,,,1.0,silver_feedin,,True,,,,5426,,
584947,142524,,,1.0,silver_feedin,,True,,,,4325,,
585034,158192,,,1.0,silver_feedin,,True,,,,5070,,
585087,150879,,,1.0,silver_feedin,,True,,,,5312,,
585092,34729,,,1.0,silver_feedin,,True,,,,5726,,
585181,75835,,,1.0,silver_feedin,,True,,,,5074,,
585185,156871,,,1.0,silver_feedin,,True,,,,5314,,
585268,82303,,,1.0,silver_feedin,,True,,,,5733,,
585426,29070,,,1.0,silver_feedin,,True,,,,5113,,
585433,139870,,,1.0,silver_feedin,,True,,,,5313,,
585460,60934,,,1.0,silver_feedin,,True,,,,8962,,
585462,62830,,,1.0,silver_feedin,,True,,,,5464,,
585475,59116,,,1.0,silver_feedin,,True,,,,5745,,
585510,166637,,,1.0,silver_feedin,,True,,,,5614,,
585591,114991,,,1.0,silver_feedin,,True,,,,5504,,
585598,105172,,,1.0,silver_feedin,,True,,,,5324,,
585908,105533,,,1.0,silver_feedin,,True,,,,5504,,
586038,100666,,,1.0,silver_feedin,,True,,,,5522,,
586224,144133,,,1.0,silver_feedin,,True,,,,5314,,
586244,140456,,,1.0,silver_feedin,,True,,,,4813,,
586334,73596,,,1.0,silver_feedin,,True,,,,5745,,
586383,167815,,,1.0,silver_feedin,,True,,,,5614,,
586413,81905,,,1.0,silver_feedin,,True,,,,5313,,
586559,110601,,,1.0,silver_feedin,,True,,,,5504,,
586580,101671,,,1.0,silver_feedin,,True,,,,5622,,
586831,73007,,,1.0,silver_feedin,,True,,,,8962,,
586987,131234,,,1.0,silver_feedin,,True,,,,5620,,
587001,159948,,,1.0,silver_feedin,,True,,,,5106,,
